arxiv_id,title,summary,published,updated,html_url,pdf_url,authors,affiliations,countries,primary_category,categories
http://arxiv.org/abs/1512.03660v4,Stephane Leduc and the vital exception in the Life Sciences,"  Embryogenesis, the process by which an organism forms and develops, has long
been and still is a major field of investigation in the natural sciences. By
which means, which forces, are embryonic cells and tissues assembled, deformed,
and eventually organized into an animal? Because embryogenesis deeply questions
our understanding of the mechanisms of life, it has motivated many scientific
theories and philosophies over the course of history. While genetics now seems
to have emerged as a natural background to study embryogenesis, it was intuited
long ago that it should also rely on mechanical forces and on the physical
properties of cells and tissues. In the early 20th century, Stephane Leduc
proposed that biology was merely a subset of fluid physics, and argued that
biology should focus on how forces act on living matter. Rejecting vitalism and
life-specific approaches, he designed naive experiments based on osmosis and
diffusion to mimic shapes and phenomena found in living systems, in order to
identify physical mechanisms that could support the development of the embryo.
While Leduc's ideas then had some impact in the field, notably on later
acclaimed D'Arcy Thompson, they fell into oblivion during the later 20th
century. In this article I give an overview of Stephane Leduc's physical
approach to life, and show that the paradigm that he introduced, although long
forsaken, becomes more and more topical today, as developmental biology
increasingly turns to physics and self-organization theories to study the
mechanisms of embryogenesis. His story, I suggest, bears witness to our
reluctance to abandon life-specific approaches in biology.
",2015-12-11T14:36:29Z,2016-03-04T15:05:55Z,http://arxiv.org/abs/1512.03660v4,http://arxiv.org/pdf/1512.03660v4,Raphael Clement,Unknown,,q-bio.OT,physics.bio-ph
http://arxiv.org/abs/1810.03766v1,"Reference environments: A universal tool for reproducibility in
  computational biology","  The drive for reproducibility in the computational sciences has provoked
discussion and effort across a broad range of perspectives: technological,
legislative/policy, education, and publishing. Discussion on these topics is
not new, but the need to adopt standards for reproducibility of claims made
based on computational results is now clear to researchers, publishers and
policymakers alike. Many technologies exist to support and promote reproduction
of computational results: containerisation tools like Docker, literate
programming approaches such as Sweave, knitr, iPython or cloud environments
like Amazon Web Services. But these technologies are tied to specific
programming languages (e.g. Sweave/knitr to R; iPython to Python) or to
platforms (e.g. Docker for 64-bit Linux environments only). To date, no single
approach is able to span the broad range of technologies and platforms
represented in computational biology and biotechnology.
  To enable reproducibility across computational biology, we demonstrate an
approach and provide a set of tools that is suitable for all computational work
and is not tied to a particular programming language or platform. We present
published examples from a series of papers in different areas of computational
biology, spanning the major languages and technologies in the field
(Python/R/MATLAB/Fortran/C/Java). Our approach produces a transparent and
flexible process for replication and recomputation of results. Ultimately, its
most valuable aspect is the decoupling of methods in computational biology from
their implementation. Separating the 'how' (method) of a publication from the
'where' (implementation) promotes genuinely open science and benefits the
scientific community as a whole.
",2018-10-09T01:20:21Z,2018-10-09T01:20:21Z,http://arxiv.org/abs/1810.03766v1,http://arxiv.org/pdf/1810.03766v1,"Daniel G. Hurley, Joseph Cursons, Matthew Faria, David M. Budden, Vijay Rajagopal, Edmund J. Crampin","Unknown, Unknown, Unknown, Unknown, Unknown, Unknown",,q-bio.QM,
http://arxiv.org/abs/2402.00312v1,"The whack-a-mole governance challenge for AI-enabled synthetic biology:
  literature review and emerging frameworks","  AI-enabled synthetic biology has tremendous potential but also significantly
increases biorisks and brings about a new set of dual use concerns. The picture
is complicated given the vast innovations envisioned to emerge by combining
emerging technologies, as AI-enabled synthetic biology potentially scales up
bioengineering into industrial biomanufacturing. However, the literature review
indicates that goals such as maintaining a reasonable scope for innovation, or
more ambitiously to foster a huge bioeconomy don't necessarily contrast with
biosafety, but need to go hand in hand. This paper presents a literature review
of the issues and describes emerging frameworks for policy and practice that
transverse the options of command-and control, stewardship, bottom-up, and
laissez-faire governance. How to achieve early warning systems that enable
prevention and mitigation of future AI-enabled biohazards from the lab, from
deliberate misuse, or from the public realm, will constantly need to evolve,
and adaptive, interactive approaches should emerge. Although biorisk is subject
to an established governance regime, and scientists generally adhere to
biosafety protocols, even experimental, but legitimate use by scientists could
lead to unexpected developments. Recent advances in chatbots enabled by
generative AI have revived fears that advanced biological insight can more
easily get into the hands of malignant individuals or organizations. Given
these sets of issues, society needs to rethink how AI-enabled synthetic biology
should be governed. The suggested way to visualize the challenge at hand is
whack-a-mole governance, although the emerging solutions are perhaps not so
different either.
",2024-02-01T03:53:13Z,2024-02-01T03:53:13Z,http://arxiv.org/abs/2402.00312v1,http://arxiv.org/pdf/2402.00312v1,Trond Arne Undheim,Unknown,,q-bio.OT,cs.AI
http://arxiv.org/abs/q-bio/0605020v1,Laws in Darwinian Evolutionary Theory,"  In the present article the recent works to formulate laws in Darwinian
evolutionary dynamics are discussed. Although there is a strong consensus that
general laws in biology may exist, opinions opposing such suggestion are
abundant. Based on recent progress in both mathematics and biology, another
attempt to address this issue is made in the present article. Specifically,
three laws which form a mathematical framework for the evolutionary dynamics in
biology are postulated. The second law is most quantitative and is explicitly
expressed in the unique form of a stochastic differential equation. Salient
features of Darwinian evolutionary dynamics are captured by this law: the
probabilistic nature of evolution, ascendancy, and the adaptive landscape. Four
dynamical elements are introduced in this formulation: the ascendant matrix,
the transverse matrix, the Wright evolutionary potential, and the stochastic
drive. The first law may be regarded as a special case of the second law. It
gives the reference point to discuss the evolutionary dynamics. The third law
describes the relationship between the focused level of description to its
lower and higher ones, and defines the dichotomy of deterministic and
stochastic drives. It is an acknowledgement of the hierarchical structure in
biology. A new interpretation of Fisher's fundamental theorem of natural
selection is provided in terms of the F-Theorem. The proposed laws are based on
continuous representation in both time and population. Their generic nature is
demonstrated through their equivalence to classical formulations. The present
three laws appear to provide a coherent framework for the further development
of the subject.
",2006-05-14T20:01:09Z,2006-05-14T20:01:09Z,http://arxiv.org/abs/q-bio/0605020v1,http://arxiv.org/pdf/q-bio/0605020v1,P Ao,Unknown,,q-bio.PE,"cond-mat.stat-mech, cs.NE, math.OC, nlin.AO, physics.bio-ph, q-bio.QM"
http://arxiv.org/abs/2204.05415v3,Bayesian Parameter Estimation for Dynamical Models in Systems Biology,"  Dynamical systems modeling, particularly via systems of ordinary differential
equations, has been used to effectively capture the temporal behavior of
different biochemical components in signal transduction networks. Despite the
recent advances in experimental measurements, including sensor development and
'-omics' studies that have helped populate protein-protein interaction networks
in great detail, modeling in systems biology lacks systematic methods to
estimate kinetic parameters and quantify associated uncertainties. This is
because of multiple reasons, including sparse and noisy experimental
measurements, lack of detailed molecular mechanisms underlying the reactions,
and missing biochemical interactions. Additionally, the inherent nonlinearities
with respect to the states and parameters associated with the system of
differential equations further compound the challenges of parameter estimation.
In this study, we propose a comprehensive framework for Bayesian parameter
estimation and complete quantification of the effects of uncertainties in the
data and models. We apply these methods to a series of signaling models of
increasing mathematical complexity. Systematic analysis of these dynamical
systems showed that parameter estimation depends on data sparsity, noise level,
and model structure, including the existence of multiple steady states. These
results highlight how focused uncertainty quantification can enrich systems
biology modeling and enable additional quantitative analyses for parameter
estimation.
",2022-04-11T21:24:10Z,2023-01-05T17:06:49Z,http://arxiv.org/abs/2204.05415v3,http://arxiv.org/pdf/2204.05415v3,"Nathaniel J. Linden, Boris Kramer, Padmini Rangamani","Unknown, Unknown, Unknown",,q-bio.QM,q-bio.MN
http://arxiv.org/abs/1010.0575v1,Motion Parallax is Asymptotic to Binocular Disparity,"  Researchers especially beginning with (Rogers & Graham, 1982) have noticed
important psychophysical and experimental similarities between the
neurologically different motion parallax and stereopsis cues. Their
quantitative analysis relied primarily on the ""disparity equivalence""
approximation. In this article we show that retinal motion from lateral
translation satisfies a strong (""asymptotic"") approximation to binocular
disparity. This precise mathematical similarity is also practical in the sense
that it applies at normal viewing distances. The approximation is an extension
to peripheral vision of (Cormac & Fox's 1985) well-known non-trig central
vision approximation for binocular disparity. We hope our simple algebraic
formula will be useful in analyzing experiments outside central vision where
less precise approximations have led to a number of quantitative errors in the
vision literature.
",2010-10-01T19:04:38Z,2010-10-01T19:04:38Z,http://arxiv.org/abs/1010.0575v1,http://arxiv.org/pdf/1010.0575v1,Keith Stroyan,Unknown,,physics.bio-ph,q-bio.OT
http://arxiv.org/abs/1312.0473v1,"General solution for quantitative dark-field contrast imaging with
  grating interferometers","  Dark-field contrast imaging with grating interferometers has proven to hold
huge potential for numerous applications with X-rays and with neutrons
conveying biology and medicine as well as engineering and magnetism,
respectively. However, a concept to extract quantitative information is still
missing. Here a general theory as well as a measurement strategy is introduced,
allowing extraction of quantitative small-angle scattering information such as
structure sizes and scattering cross sections. The validity of the description
is demonstrated by a specific example from literature.
",2013-12-02T14:43:38Z,2013-12-02T14:43:38Z,http://arxiv.org/abs/1312.0473v1,http://arxiv.org/pdf/1312.0473v1,Markus Strobl,Unknown,,cond-mat.mtrl-sci,
http://arxiv.org/abs/1609.04637v2,Quantitative assessment of increasing complexity,"  We study the build up of complexity on the example of 1 kg matter in
different forms. We start on the simplest example of ideal gases, and then
continue with more complex chemical, biological, life and social and technical
structures. We assess the complexity of these systems quantitatively, based on
their entropy. We present a method to attribute the same entropy to known
physical systems and to complex organic molecules up to a DNA. The important
steps in this program and the basic obstacles are discussed.
",2016-09-08T07:52:31Z,2017-01-12T13:44:57Z,http://arxiv.org/abs/1609.04637v2,http://arxiv.org/pdf/1609.04637v2,"L. P. Csernai, S. F. Spinnangr, S. Velle","Unknown, Unknown, Unknown",,q-bio.OT,cond-mat.stat-mech
http://arxiv.org/abs/2101.03228v1,"Partition Quantitative Assessment (PQA): A quantitative methodology to
  assess the embedded noise in clustered omics and systems biology data","  Identifying groups that share common features among datasets through
clustering analysis is a typical problem in many fields of science,
particularly in post-omics and systems biology research. In respect of this,
quantifying how a measure can cluster or organize intrinsic groups is important
since currently there is no statistical evaluation of how ordered is, or how
much noise is embedded in the resulting clustered vector. Many of the
literature focuses on how well the clustering algorithm orders the data, with
several measures regarding external and internal statistical measures; but none
measure has been developed to statistically quantify the noise in an arranged
vector posterior a clustering algorithm, i.e., how much of the clustering is
due to randomness. Here, we present a quantitative methodology, based on
autocorrelation, to assess this problem.
",2021-01-08T21:48:20Z,2021-01-08T21:48:20Z,http://arxiv.org/abs/2101.03228v1,http://arxiv.org/pdf/2101.03228v1,"Diego A. Camacho-Hernández, Victor E. Nieto-Caballero, José E. León-Burguete, Julio A. Freyre-González","Unknown, Unknown, Unknown, Unknown",,q-bio.GN,
http://arxiv.org/abs/2006.02720v1,"Computer-aided whole-cell design: taking a holistic approach by
  integrating synthetic with systems biology","  Computer-aided design for synthetic biology promises to accelerate the
rational and robust engineering of biological systems; it requires both
detailed and quantitative mathematical and experimental models of the processes
to (re)design, and software and tools for genetic engineering and DNA assembly.
Ultimately, the increased precision in the design phase will have a dramatic
impact on the production of designer cells and organisms with bespoke functions
and increased modularity. Computer-aided design strategies require quantitative
representations of cells, able to capture multiscale processes and link
genotypes to phenotypes. Here, we present a perspective on how whole-cell,
multiscale models could transform design-build-test-learn cycles in synthetic
biology. We show how these models could significantly aid in the design and
learn phases while reducing experimental testing by presenting case studies
spanning from genome minimization to cell-free systems, and we discuss several
challenges for the realization of our vision. The possibility to describe and
build in silico whole-cells offers an opportunity to develop increasingly
automatized, precise and accessible computer-aided design tools and strategies
throughout novel interdisciplinary collaborations.
",2020-06-04T09:19:52Z,2020-06-04T09:19:52Z,http://arxiv.org/abs/2006.02720v1,http://arxiv.org/pdf/2006.02720v1,"Lucia Marucci, Matteo Barberis, Jonathan Karr, Oliver Ray, Paul R. Race, Miguel de Souza Andrade, Claire Grierson, Stefan Andreas Hoffmann, Sophie Landon, Elibio Rech, Joshua Rees-Garbutt, Richard Seabrook, William Shaw, Christopher Woods","Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown",,q-bio.QM,q-bio.MN
http://arxiv.org/abs/adap-org/9611008v1,Coevolution of Symbiotic Species,"  This paper will consider the coevolution of species which are symbiotic in
their interaction. In particular, we shall analyse the interaction of squirrels
and oak trees, and develop a mathematical framework for determining the
coevolutionary equilibrium for consumption and production patterns.
",1996-11-26T01:28:53Z,1996-11-26T01:28:53Z,http://arxiv.org/abs/adap-org/9611008v1,http://arxiv.org/pdf/adap-org/9611008v1,Boon Tiong Melvin Leok,California Institute of Technology,,adap-org,"nlin.AO, q-bio"
http://arxiv.org/abs/adap-org/9707006v1,Learning from Mistakes,"  A simple model of self-organised learning with no classical (Hebbian)
reinforcement is presented. Synaptic connections involved in mistakes are
depressed. The model operates at a highly adaptive, probably critical, state
reached by extremal dynamics similar to that of recent evolution models. Thus,
one might think of the mechanism as synaptic Darwinism.
",1997-07-28T09:12:18Z,1997-07-28T09:12:18Z,http://arxiv.org/abs/adap-org/9707006v1,http://arxiv.org/pdf/adap-org/9707006v1,"Dante R. Chialvo, Per Bak","Unknown, Unknown",,adap-org,"cond-mat, nlin.AO, q-bio"
http://arxiv.org/abs/adap-org/9709004v1,"Coevolution of membranes and channels: A possible step in the origin of
  life","  We propose a scenario for the origin of life based on the coevolution of
lipid bilayer vesicles and protein channels.
",1997-09-27T01:14:28Z,1997-09-27T01:14:28Z,http://arxiv.org/abs/adap-org/9709004v1,http://arxiv.org/pdf/adap-org/9709004v1,"Saint Clair Cemin, Lee Smolin","Unknown, Unknown",,adap-org,"nlin.AO, q-bio"
http://arxiv.org/abs/cond-mat/9606037v1,"Comment on ""A Criterion that determines foldability of proteins"" by D.
  Klimov and D. Thirumalai (PRL,v.76, p.4070 (1996))","  We argue that that the folding criterion suggested by Klimov and Thirumalai
is similar to the one published earlier and that their conclusion of invalidity
of the ``gap criterion'' is due to misunderstanding of previous work
",1996-06-06T23:56:33Z,1996-06-06T23:56:33Z,http://arxiv.org/abs/cond-mat/9606037v1,http://arxiv.org/pdf/cond-mat/9606037v1,"M. Karplus, E. Shakhnovich","Department of Chemistry, Harvard University, Department of Chemistry, Harvard University",,cond-mat,q-bio
http://arxiv.org/abs/cond-mat/9609044v1,"Solution of the Master Equation for Bak-Sneppen Model of Biological
  Evolution in Finite Ecosystem","  The master equations describing processes of biological evolution in the
framework of the random neighbor Bak-Sneppen model are studied. For the
eqosystem of $N$ species they are solved exactly and asymptotical behavior of
this solution for large $N$ is analyzed.
",1996-09-04T14:24:21Z,1996-09-04T14:24:21Z,http://arxiv.org/abs/cond-mat/9609044v1,http://arxiv.org/pdf/cond-mat/9609044v1,Yu. M. Pis`mak,Department of Theoretical Physics of Saint-Petersburg State University,,cond-mat,q-bio
http://arxiv.org/abs/cond-mat/9611005v1,Energetics of thermal ratchet models,"  Several stochastic models called thermal ratchet models have been recently
proposed to analyze the motor proteins such as myosin and kinesin,etc. We
propose a method to study the energetics of those models, and show how the rate
of energy consumption and the energy dissipation are evaluated. As a
demonstration we consider ""Feynman's ratchet"", a typical fluctuating heat
engine.
",1996-11-01T11:58:29Z,1996-11-01T11:58:29Z,http://arxiv.org/abs/cond-mat/9611005v1,http://arxiv.org/pdf/cond-mat/9611005v1,Ken Sekimoto,"YITP, Kyoto Univ.",,cond-mat.stat-mech,q-bio
http://arxiv.org/abs/cond-mat/9701040v1,Conformations of Circular DNA,"  We examine the elastic model of short circular DNA. We obtain analytic
expressions for configurations, elastic energy, twist and linking number of our
solutions. We find the onset of the plectonemic transition. We suggest ways to
use our formalism to describe other elastic models, and to improve the current
finite-element-analysis methods. We estimate the effect of thermodynamic
fluctuations.
",1997-01-07T23:03:44Z,1997-01-07T23:03:44Z,http://arxiv.org/abs/cond-mat/9701040v1,http://arxiv.org/pdf/cond-mat/9701040v1,"Boris Fain, Joseph Rudnick","Unknown, Unknown",,cond-mat.soft,"cond-mat.stat-mech, q-bio"
http://arxiv.org/abs/cond-mat/9703212v1,Neuro-flow Dynamics and the Learning Processes,"  A new description of the neural activity is introduced by the neuro-flow
dynamics and the extended Hebb rule. The remarkable characteristics of the
neuro-flow dynamics, such as the primacy and the recency effect during
awakeness or sleep, are pointed out.
",1997-03-25T04:39:08Z,1997-03-25T04:39:08Z,http://arxiv.org/abs/cond-mat/9703212v1,http://arxiv.org/pdf/cond-mat/9703212v1,"M. Tatsuno, Y. Aizawa","Unknown, Unknown",,cond-mat.dis-nn,q-bio
http://arxiv.org/abs/cond-mat/9705270v1,Neural Networks,"  We review the theory of neural networks, as it has emerged in the last ten
years or so within the physics community, emphasizing questions of biological
relevance over those of importance in mathematical statistics and machine
learning theory.
",1997-05-27T12:16:43Z,1997-05-27T12:16:43Z,http://arxiv.org/abs/cond-mat/9705270v1,http://arxiv.org/pdf/cond-mat/9705270v1,"Heinz Horner, Reimer Kuehn","Unknown, Unknown",,cond-mat.dis-nn,q-bio
http://arxiv.org/abs/cond-mat/9710328v1,Equilibrium Chemical Engines,"  An equilibrium reversible cycle with a certain engine to transduce the energy
of any chemical reaction into mechanical energy is proposed. The efficiency for
chemical energy transduction is also defined so as to be compared with Carnot
efficiency. Relevance to the study of protein motors is discussed. KEYWORDS:
Chemical thermodynamics, Engine, Efficiency, Molecular machine.
",1997-10-30T08:51:03Z,1997-10-30T08:51:03Z,http://arxiv.org/abs/cond-mat/9710328v1,http://arxiv.org/pdf/cond-mat/9710328v1,"Tatsuo Shibata, Shin-ichi Sasa","Unknown, Unknown",,cond-mat.soft,"adap-org, nlin.AO, q-bio"
http://arxiv.org/abs/cond-mat/9711291v1,Statistical mechanics of warm and cold unfolding in proteins,"  We present a statistical mechanics treatment of the stability of globular
proteins which takes explicitly into account the coupling between the protein
and water degrees of freedom. This allows us to describe both the cold and the
warm unfolding, thus qualitatively reproducing the known thermodynamics of
proteins.
",1997-11-27T15:16:47Z,1997-11-27T15:16:47Z,http://arxiv.org/abs/cond-mat/9711291v1,http://arxiv.org/pdf/cond-mat/9711291v1,"Alex Hansen, Mogens H. Jensen, Kim Sneppen, Giovanni Zocchi","Unknown, Unknown, Unknown, Unknown",,cond-mat,"chao-dyn, nlin.CD, q-bio"
http://arxiv.org/abs/cond-mat/9712053v1,Twist dynamics of semiflexible polymer,"  A number of strange results have been reported for the twist elasticity of a
semiflexible filament, actin. In particular dynamic and static methods for
determining the torsional twist modulus give very different results. I show
here that internal losses (friction) in a semiflexible filament could be an
important cause of dissipation and that the interpretation of dynamic
experiments should be made in terms of a storage and loss modulus for actin
proteins.
",1997-12-04T10:32:36Z,1997-12-04T10:32:36Z,http://arxiv.org/abs/cond-mat/9712053v1,http://arxiv.org/pdf/cond-mat/9712053v1,A. C. Maggs,Unknown,,cond-mat.soft,q-bio
http://arxiv.org/abs/cond-mat/9801018v1,Hydrophobicity and Unique Folding of Selected Polymers,"  In suitable environments, proteins, nucleic acids and certain synthetic
polymers fold into unique conformations. This work shows that it is possible to
construct lattice models of foldable heteropolymers by expressing the energy
only in terms of individual properties of monomers, such as the exposure to the
solvent and the steric factor.
",1998-01-05T15:56:18Z,1998-01-05T15:56:18Z,http://arxiv.org/abs/cond-mat/9801018v1,http://arxiv.org/pdf/cond-mat/9801018v1,Michele Vendruscolo,Unknown,,cond-mat.soft,q-bio
http://arxiv.org/abs/cond-mat/9801026v1,Fixation in a cyclic Lotka-Volterra model,"  We study a cyclic Lotka-Volterra model of N interacting species populating a
d-dimensional lattice. In the realm of a Kirkwood approximation, a critical
number of species N_c(d) above which the system fixates is determined
analytically. We find N_c=5,14,23 in dimensions d=1,2,3, in remarkably good
agreement with simulation results in two dimensions.
",1998-01-05T22:16:58Z,1998-01-05T22:16:58Z,http://arxiv.org/abs/cond-mat/9801026v1,http://arxiv.org/pdf/cond-mat/9801026v1,"L. Frachebourg, P. L. Krapivsky","Unknown, Unknown",,cond-mat.stat-mech,q-bio
http://arxiv.org/abs/cond-mat/9801069v1,Genetic Polymorphism in Evolving Population,"  We present a model for evolving population which maintains genetic
polymorphism. By introducing random mutation in the model population at a
constant rate, we observe that the population does not become extinct but
survives, keeping diversity in the gene pool under abrupt environmental
changes. The model provides reasonable estimates for the proportions of
polymorphic and heterozygous loci and for the mutation rate, as observed in
nature.
",1998-01-09T02:54:11Z,1998-01-09T02:54:11Z,http://arxiv.org/abs/cond-mat/9801069v1,http://arxiv.org/pdf/cond-mat/9801069v1,"H. Y. Lee, D. Kim, M. Y. Choi","Unknown, Unknown, Unknown",,cond-mat.soft,q-bio
http://arxiv.org/abs/cond-mat/9803264v1,Theory and Phenomenology of Mixed Amphiphilic Aggregates,"  We give a short overview of existing approaches describing shapes and
energetics of amphiphilic aggregates. In particular, we consider recent
experimental data and theory in relation to mixed aggregates. We point out the
outstanding questions deserving further investigations such as stability of
single-component vesicles and size growth of mixed vesicles induced by
micelle-forming surfactants.
",1998-03-21T17:22:59Z,1998-03-21T17:22:59Z,http://arxiv.org/abs/cond-mat/9803264v1,http://arxiv.org/pdf/cond-mat/9803264v1,"M. M. Kozlov, D. Andelman","Tel Aviv Univ., Israel, Tel Aviv Univ., Israel",,cond-mat.soft,q-bio
http://arxiv.org/abs/cond-mat/9808281v1,Fractional Populations in Sex-linked Inheritance,"  We study the fractional populations in chromosome inherited diseases. The
governing equations for the fractional populations are found and solved in the
presence of mutation and selection. The physical fixed points obtained are used
to discuss the cases of color blindness and hemophilia.
",1998-08-25T15:12:13Z,1998-08-25T15:12:13Z,http://arxiv.org/abs/cond-mat/9808281v1,http://arxiv.org/pdf/cond-mat/9808281v1,"Seung Pyo Lee, Myung-Hoon Chung, Chul Koo Kim, Kyun Nahm","Unknown, Unknown, Unknown, Unknown",,cond-mat,q-bio
http://arxiv.org/abs/cond-mat/9810021v1,Lattice-gas model for collective biological motion,"  A simple self-driven lattice-gas model for collective biological motion is
introduced. We find weakly first order phase transition from individual random
walks to collective migration. A mean-field theory is presented to support the
numerical results.
",1998-10-02T13:48:59Z,1998-10-02T13:48:59Z,http://arxiv.org/abs/cond-mat/9810021v1,http://arxiv.org/pdf/cond-mat/9810021v1,"Zoltan Csahok, Tamas Vicsek","Unknown, Unknown",,cond-mat.stat-mech,q-bio
http://arxiv.org/abs/cond-mat/9902135v2,Punctuated equilibrium in an evolving bacterial population,"  Recently, Lenski et al have carried out an experiment on bacterial evolution.
Their findings support the theory of punctuated equilibrium in biological
evolution. We show that the M=2 Bak-Sneppen model can explain some of the
experimental results in a qualitative manner.
",1999-02-10T10:41:33Z,1999-07-29T07:14:48Z,http://arxiv.org/abs/cond-mat/9902135v2,http://arxiv.org/pdf/cond-mat/9902135v2,"Indranath Chaudhuri, Indrani Bose","Unknown, Unknown",,cond-mat.stat-mech,q-bio
http://arxiv.org/abs/cond-mat/9910500v1,Generalization in the Hopfield Model,"  In the Hopfield model the ability of the network to generalization is studied
in the case of the network trained by one input image ({\it the standard}).
",1999-10-29T22:26:28Z,1999-10-29T22:26:28Z,http://arxiv.org/abs/cond-mat/9910500v1,http://arxiv.org/pdf/cond-mat/9910500v1,Leonid B. Litinskii,High Pressure Physics Institute of Russian Academy of Sciences,,cond-mat.dis-nn,q-bio
http://arxiv.org/abs/cond-mat/9911386v1,Asymmetric exclusion process and extremal statistics of random sequences,"  An exact mapping is established between sequence alignment, one of the most
commonly used tools of computational biology, and the asymmetric exclusion
process, one of the few exactly solvable models of nonequilibrium physics. The
statistical significance of sequence alignments is characterized through
studying the total hopping current of the discrete time and space version of
the asymmetric exclusion process.
",1999-11-24T01:55:10Z,1999-11-24T01:55:10Z,http://arxiv.org/abs/cond-mat/9911386v1,http://arxiv.org/pdf/cond-mat/9911386v1,R. Bundschuh,Unknown,,cond-mat.stat-mech,"physics.bio-ph, q-bio.QM"
http://arxiv.org/abs/cond-mat/0006010v1,Statistical Mechanics of Recurrent Neural Networks I. Statics,"  A lecture notes style review of the equilibrium statistical mechanics of
recurrent neural networks with discrete and continuous neurons (e.g. Ising,
coupled-oscillators). To be published in the Handbook of Biological Physics
(North-Holland). Accompanied by a similar review (part II) dealing with the
dynamics.
",2000-06-01T09:42:45Z,2000-06-01T09:42:45Z,http://arxiv.org/abs/cond-mat/0006010v1,http://arxiv.org/pdf/cond-mat/0006010v1,A. C. C. Coolen,Unknown,,cond-mat.dis-nn,q-bio
http://arxiv.org/abs/cond-mat/0006011v1,Statistical Mechanics of Recurrent Neural Networks II. Dynamics,"  A lecture notes style review of the non-equilibrium statistical mechanics of
recurrent neural networks with discrete and continuous neurons (e.g. Ising,
graded-response, coupled-oscillators). To be published in the Handbook of
Biological Physics (North-Holland). Accompanied by a similar review (part I)
dealing with the statics.
",2000-06-01T09:43:46Z,2000-06-01T09:43:46Z,http://arxiv.org/abs/cond-mat/0006011v1,http://arxiv.org/pdf/cond-mat/0006011v1,A. C. C. Coolen,Unknown,,cond-mat.dis-nn,q-bio
http://arxiv.org/abs/cond-mat/0006166v1,Pulling Hairpinned Polymers,"  We introduce a model of thermalized conformations in space of RNA -or single
stranded DNA- molecules, which includes the possibility of hairpin formation.
This model contains the usual secondary structure information, but extends it
to the study of one element of the ternary structure, namely the end-to-end
distance. The computed force-elongation characteristics is in good agreemement
with some recent measurements on single stranded DNA molecules.
",2000-06-09T16:06:18Z,2000-06-09T16:06:18Z,http://arxiv.org/abs/cond-mat/0006166v1,http://arxiv.org/pdf/cond-mat/0006166v1,"Andrea Montanari, Marc Mezard","Unknown, Unknown",,cond-mat.soft,"cond-mat.stat-mech, q-bio"
http://arxiv.org/abs/cond-mat/0008169v1,On pinning and snapping of elastic strands,"  The transient network literature up to now has considered that the connection
probability of a free strand does not depend on the strand extension, in
contrast with the disconnection probability. We argue that, on thermodynamic
grounds, both probabilities must have the same dependence on the strand
extension. We propose a model for the pinning/snapping of elastic strands
reversibly binding to sticky sites, giving explicit expressions for the
connection and disconnection rates.
",2000-08-10T13:58:15Z,2000-08-10T13:58:15Z,http://arxiv.org/abs/cond-mat/0008169v1,http://arxiv.org/pdf/cond-mat/0008169v1,J. -F. Palierne,Unknown,,cond-mat.mtrl-sci,"cond-mat.stat-mech, q-bio"
http://arxiv.org/abs/cond-mat/0009274v1,Phase Behavior of a Simple Model for Membrane Proteins,"  We report a numerical simulation of the phase diagram of a simple model for
membrane proteins constrained to move in a plane. In analogy with the
corresponding three dimensional models, the liquid-gas transition becomes
metastable as the range of attraction decreases. Spontaneous crystallization
happens much more readily in the two dimensional models rather than in their
three dimensional counterparts.
",2000-09-19T12:37:48Z,2000-09-19T12:37:48Z,http://arxiv.org/abs/cond-mat/0009274v1,http://arxiv.org/pdf/cond-mat/0009274v1,"Massimo G. Noro, Daan Frenkel","Unknown, Unknown",,cond-mat.soft,q-bio
http://arxiv.org/abs/cond-mat/0010343v1,"Predicting and generating time series by neural networks: An
  investigation using statistical physics","  An overview is given about the statistical physics of neural networks
generating and analysing time series. Storage capacity, bit and sequence
generation, prediction error, antipredictable sequences, interacting
perceptrons and the application on the minority game are discussed. Finally, as
a demonstration a perceptron predicts bit sequences produced by human beings.
",2000-10-23T13:01:14Z,2000-10-23T13:01:14Z,http://arxiv.org/abs/cond-mat/0010343v1,http://arxiv.org/pdf/cond-mat/0010343v1,Wolfgang Kinzel,Unknown,,cond-mat.dis-nn,"cond-mat.stat-mech, q-bio"
http://arxiv.org/abs/cond-mat/0101165v1,"Comment on ""Elasticity Model of a Supercoiled DNA Molecule""","  We perform simulations to numerically study the writhe distribution of a
stiff polymer. We compare with analytic results of Bouchiat and Mezard (PRL 80
1556- (1998); cond-mat/9706050).
",2001-01-11T15:29:21Z,2001-01-11T15:29:21Z,http://arxiv.org/abs/cond-mat/0101165v1,http://arxiv.org/pdf/cond-mat/0101165v1,"V. Rossetto, A. C. Maggs","Unknown, Unknown",,cond-mat.soft,"cond-mat.stat-mech, q-bio"
